CustomerID,Gender,Age,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST-02538,Female,45,38,Fiber optic,Month-to-month,68.69,2607.41,Yes
CUST-02539,Female,51,71,Fiber optic,Two year,75.83,5377.91,No
CUST-02540,Male,62,41,DSL,One year,62.86,2594.31,No
CUST-02541,Male,73,8,Fiber optic,Month-to-month,76.82,624.84,No
CUST-02542,Male,65,24,Fiber optic,One year,73.68,1765.46,No
CUST-02543,Male,64,1,No,Month-to-month,16.14,0.51,No
CUST-02544,Female,42,18,DSL,One year,58.56,1068.41,No
CUST-02545,Female,27,19,Fiber optic,One year,76.45,1455.32,Yes
CUST-02546,Male,31,69,DSL,Month-to-month,52.63,3641.01,Yes
CUST-02547,Female,59,16,DSL,Month-to-month,45.3,736.84,Yes
CUST-02548,Male,74,67,Fiber optic,Month-to-month,70.0,4691.62,Yes
CUST-02549,Female,63,2,Fiber optic,One year,77.31,149.09,No
CUST-02550,Male,47,50,DSL,Month-to-month,61.21,3064.58,No
CUST-02551,Female,72,25,DSL,One year,51.42,1276.08,No
CUST-02552,Male,58,55,Fiber optic,Two year,73.8,4057.56,No
CUST-02553,Male,42,63,Fiber optic,Month-to-month,81.89,5147.56,No
CUST-02554,Female,31,7,Fiber optic,Two year,70.53,498.12,Yes
CUST-02555,Male,52,36,No,One year,18.6,680.1,No
CUST-02556,Female,69,26,Fiber optic,Month-to-month,67.54,1761.37,No
CUST-02557,Female,65,44,Fiber optic,Month-to-month,65.99,2888.21,No
CUST-02558,Male,51,3,Fiber optic,One year,82.21,249.83,No
CUST-02559,Female,27,36,No,Month-to-month,16.22,592.37,No
CUST-02560,Female,52,70,Fiber optic,Month-to-month,78.57,5514.04,No
CUST-02561,Female,28,32,DSL,Month-to-month,57.01,1818.36,No
CUST-02562,Female,28,30,DSL,One year,55.22,1646.1,No
CUST-02563,Female,38,54,No,One year,31.45,1695.15,No
CUST-02564,Male,38,11,DSL,One year,47.86,519.54,No
CUST-02565,Female,39,10,Fiber optic,Month-to-month,73.16,737.71,No
CUST-02566,Female,62,71,No,Two year,27.44,1934.53,No
CUST-02567,Female,24,31,Fiber optic,Two year,83.24,2561.38,No
CUST-02568,Female,72,56,Fiber optic,Month-to-month,75.22,4223.33,No
CUST-02569,Female,34,37,DSL,Month-to-month,51.88,1908.19,Yes
CUST-02570,Male,19,59,Fiber optic,Two year,79.53,4687.23,Yes
CUST-02571,Female,29,18,DSL,Two year,46.55,855.25,No
CUST-02572,Male,74,55,No,One year,26.49,1458.81,No
CUST-02573,Male,59,13,Fiber optic,Two year,81.95,1066.48,No
CUST-02574,Male,35,32,Fiber optic,One year,75.49,2413.29,No
CUST-02575,Male,71,9,Fiber optic,Month-to-month,70.86,627.51,No
CUST-02576,Female,28,63,DSL,One year,52.24,3289.31,No
CUST-02577,Male,33,63,DSL,One year,49.82,3148.03,No
CUST-02578,Male,66,61,DSL,Two year,52.04,3174.65,No
CUST-02579,Female,68,67,Fiber optic,Month-to-month,77.1,5163.95,No
CUST-02580,Female,35,42,Fiber optic,One year,81.54,3409.51,No
CUST-02581,Female,52,58,Fiber optic,One year,73.15,4246.23,No
CUST-02582,Male,70,51,Fiber optic,Month-to-month,70.74,3600.18,Yes
CUST-02583,Female,43,18,No,Month-to-month,34.66,627.01,No
CUST-02584,Female,33,20,DSL,Two year,63.0,1275.01,No
CUST-02585,Male,23,21,Fiber optic,Month-to-month,70.27,1477.8,No
CUST-02586,Female,74,8,DSL,One year,47.53,361.59,No
CUST-02587,Female,61,8,Fiber optic,Two year,84.8,663.68,No
CUST-02588,Female,60,72,DSL,Month-to-month,63.09,4536.31,No
CUST-02589,Female,64,26,Fiber optic,Two year,79.24,2044.99,No
CUST-02590,Male,64,16,DSL,One year,56.83,913.94,Yes
CUST-02591,Female,65,43,DSL,Month-to-month,59.77,2564.52,No
CUST-02592,Female,59,44,No,Month-to-month,24.0,1069.18,No
CUST-02593,Male,29,7,DSL,Two year,47.69,321.18,No
CUST-02594,Female,30,17,Fiber optic,Month-to-month,83.73,1406.8,Yes
CUST-02595,Male,21,32,Fiber optic,Month-to-month,72.4,2322.7,Yes
CUST-02596,Female,56,0,Fiber optic,Month-to-month,75.17,0.0,No
CUST-02597,Male,71,5,Fiber optic,Month-to-month,66.94,326.58,Yes
CUST-02598,Male,19,40,Fiber optic,Month-to-month,82.95,3321.03,Yes
CUST-02599,Male,43,54,DSL,Two year,51.46,2771.37,No
CUST-02600,Male,44,4,DSL,Two year,61.28,254.5,Yes
CUST-02601,Female,44,58,Fiber optic,Month-to-month,75.38,4375.2,Yes
CUST-02602,Male,32,17,Fiber optic,Month-to-month,70.7,1186.57,Yes
CUST-02603,Female,25,48,No,One year,32.71,1561.47,No
CUST-02604,Male,24,64,Fiber optic,Month-to-month,80.07,5141.42,Yes
CUST-02605,Male,64,53,Fiber optic,Two year,69.14,3677.81,No
CUST-02606,Male,72,60,No,Two year,33.05,2001.44,No
CUST-02607,Female,63,7,Fiber optic,Two year,65.13,469.23,No
CUST-02608,Male,57,2,Fiber optic,Month-to-month,83.84,170.52,Yes
CUST-02609,Female,29,24,Fiber optic,Month-to-month,81.62,1950.7,No
CUST-02610,Female,30,68,Fiber optic,Month-to-month,81.89,5566.63,Yes
CUST-02611,Female,60,54,Fiber optic,Month-to-month,82.29,4463.39,Yes
CUST-02612,Female,34,39,DSL,Month-to-month,52.07,2014.07,No
CUST-02613,Female,34,49,Fiber optic,Two year,71.54,3505.86,No
CUST-02614,Female,73,32,DSL,Two year,55.26,1779.3,No
CUST-02615,Female,53,17,DSL,Two year,63.49,1076.74,No
CUST-02616,Female,38,56,Fiber optic,Two year,71.35,4009.29,No
CUST-02617,Female,25,15,DSL,Month-to-month,45.71,,Yes
CUST-02618,Male,22,37,Fiber optic,One year,72.52,2701.12,No
CUST-02619,Male,43,40,No,Month-to-month,18.03,733.7,No
CUST-02620,Male,33,6,No,Month-to-month,18.97,128.86,No
CUST-02621,Male,53,52,Fiber optic,One year,79.99,4139.55,No
CUST-02622,Male,45,62,Fiber optic,One year,69.17,4275.72,No
CUST-02623,Female,71,31,Fiber optic,One year,72.61,2254.14,No
CUST-02624,Female,46,37,Fiber optic,Month-to-month,78.14,2878.34,Yes
CUST-02625,Female,64,21,DSL,Month-to-month,50.84,1067.09,Yes
CUST-02626,Female,29,15,DSL,Month-to-month,52.14,781.38,Yes
CUST-02627,Female,54,51,Fiber optic,Month-to-month,82.62,4223.71,No
CUST-02628,Female,47,28,DSL,Month-to-month,51.51,1448.72,No
CUST-02629,Female,40,15,DSL,One year,51.38,755.21,No
CUST-02630,Male,33,16,Fiber optic,Two year,80.47,1286.93,No
CUST-02631,Male,31,63,DSL,Month-to-month,53.24,3343.52,No
CUST-02632,Male,27,12,DSL,One year,62.8,764.87,No
CUST-02633,Male,24,71,DSL,Month-to-month,50.23,3559.18,No
CUST-02634,Female,62,55,Fiber optic,Two year,72.97,4030.04,No
CUST-02635,Female,69,4,Fiber optic,Month-to-month,71.8,299.93,Yes
CUST-02636,Female,54,11,Fiber optic,Two year,76.45,827.61,No
CUST-02637,Male,46,40,DSL,Two year,63.96,2562.83,No
CUST-02638,Female,20,2,Fiber optic,Two year,65.4,139.69,Yes
CUST-02639,Female,32,32,Fiber optic,Month-to-month,79.09,2547.52,No
CUST-02640,Female,53,49,Fiber optic,One year,78.1,3827.58,Yes
CUST-02641,Male,64,55,Fiber optic,Month-to-month,68.14,3749.12,Yes
CUST-02642,Female,63,8,Fiber optic,Month-to-month,81.03,664.63,Yes
CUST-02643,Male,69,49,Fiber optic,Month-to-month,79.67,3921.27,Yes
CUST-02644,Male,36,28,Fiber optic,Two year,83.81,2330.7,No
CUST-02645,Male,30,38,DSL,Two year,48.14,1821.34,No
CUST-02646,Male,59,44,Fiber optic,Month-to-month,69.95,3068.53,No
CUST-02647,Female,38,16,Fiber optic,One year,78.11,1234.94,Yes
CUST-02648,Male,54,55,Fiber optic,Two year,66.7,3651.36,No
CUST-02649,Male,44,45,Fiber optic,Month-to-month,73.31,3279.43,No
CUST-02650,Female,72,66,No,Month-to-month,18.04,1199.87,Yes
CUST-02651,Female,69,68,No,Month-to-month,27.11,1836.23,No
CUST-02652,Male,46,13,Fiber optic,One year,65.47,842.05,No
CUST-02653,Female,37,66,Fiber optic,Month-to-month,78.12,5154.84,Yes
CUST-02654,Male,42,22,DSL,One year,64.34,1417.87,No
CUST-02655,Male,23,60,Fiber optic,Month-to-month,75.66,4529.63,Yes
CUST-02656,Male,53,22,Fiber optic,Month-to-month,72.87,1598.11,Yes
CUST-02657,Male,19,26,DSL,Month-to-month,49.48,1305.52,Yes
CUST-02658,Female,39,53,DSL,Month-to-month,52.4,2779.54,No
CUST-02659,Male,49,9,DSL,Month-to-month,61.19,569.78,Yes
CUST-02660,Female,33,15,DSL,Month-to-month,62.3,934.04,Yes
CUST-02661,Female,35,40,DSL,Two year,57.33,2292.13,No
CUST-02662,Female,22,54,DSL,Month-to-month,49.65,2691.72,No
CUST-02663,Female,71,60,Fiber optic,One year,71.76,4291.47,No
CUST-02664,Male,53,48,DSL,Two year,53.13,2530.5,No
CUST-02665,Female,47,72,Fiber optic,Two year,80.89,5826.19,No
CUST-02666,Male,62,51,No,Two year,21.44,1101.63,No
CUST-02667,Female,36,1,DSL,One year,64.86,48.11,No
CUST-02668,Female,40,49,No,Month-to-month,22.51,1113.45,No
CUST-02669,Male,51,42,Fiber optic,Two year,68.32,2867.11,No
CUST-02670,Male,30,7,DSL,Two year,53.48,361.21,No
CUST-02671,Male,60,58,DSL,Two year,59.98,3480.72,No
CUST-02672,Female,71,64,DSL,One year,53.71,3429.18,No
CUST-02673,Female,46,11,DSL,One year,55.45,614.55,No
CUST-02674,Male,53,3,DSL,Month-to-month,47.83,144.42,No
CUST-02675,Male,39,40,DSL,One year,59.29,2372.36,No
CUST-02676,Male,69,6,DSL,Month-to-month,63.72,399.43,No
CUST-02677,Male,69,68,Fiber optic,Month-to-month,67.71,4605.04,Yes
CUST-02678,Female,64,68,DSL,One year,53.33,3612.19,No
CUST-02679,Male,53,29,Fiber optic,Month-to-month,71.24,2053.37,No
CUST-02680,Male,26,72,DSL,Month-to-month,51.62,3699.13,Yes
CUST-02681,Male,56,5,Fiber optic,Two year,72.01,362.41,No
CUST-02682,Male,68,18,DSL,Two year,63.56,1135.02,No
CUST-02683,Female,36,65,Fiber optic,One year,76.69,4977.04,No
CUST-02684,Male,55,9,DSL,One year,50.09,452.5,Yes
CUST-02685,Female,23,15,Fiber optic,Two year,68.05,1029.95,No
CUST-02686,Male,69,36,DSL,Month-to-month,47.05,1705.55,No
CUST-02687,Male,64,31,Fiber optic,One year,71.6,2230.58,No
CUST-02688,Female,32,46,DSL,Month-to-month,61.15,2827.57,No
CUST-02689,Male,74,71,Fiber optic,Month-to-month,68.36,4865.04,Yes
CUST-02690,Female,37,42,DSL,One year,61.07,2550.68,No
CUST-02691,Female,26,35,Fiber optic,One year,71.47,2517.17,No
CUST-02692,Male,49,25,DSL,Month-to-month,53.79,1351.44,No
CUST-02693,Female,21,9,DSL,Month-to-month,47.35,428.52,Yes
CUST-02694,Female,67,30,Fiber optic,One year,74.49,2227.16,No
CUST-02695,Female,35,28,No,One year,32.67,928.33,No
CUST-02696,Female,22,4,Fiber optic,One year,81.67,335.14,No
CUST-02697,Female,37,0,Fiber optic,Month-to-month,74.8,0.0,Yes
CUST-02698,Female,40,2,Fiber optic,One year,76.16,149.73,Yes
CUST-02699,Female,28,66,Fiber optic,Month-to-month,72.31,4771.35,No
CUST-02700,Female,54,70,DSL,Month-to-month,49.28,3451.68,No
CUST-02701,Male,39,34,DSL,One year,52.65,1777.23,No
CUST-02702,Male,21,14,No,One year,23.84,,No
CUST-02703,Female,46,66,Fiber optic,Month-to-month,66.88,4408.98,No
CUST-02704,Male,61,29,Fiber optic,Month-to-month,77.14,2218.27,Yes
CUST-02705,Female,51,42,Fiber optic,One year,65.88,2774.71,No
CUST-02706,Female,30,59,Fiber optic,Month-to-month,84.42,4993.88,No
CUST-02707,Male,59,39,Fiber optic,Month-to-month,84.94,3318.13,Yes
CUST-02708,Female,26,64,Fiber optic,Month-to-month,82.5,5289.94,Yes
CUST-02709,Female,59,28,DSL,Month-to-month,45.58,1291.92,No
CUST-02710,Female,48,18,Fiber optic,Month-to-month,82.42,1468.79,No
CUST-02711,Female,24,2,Fiber optic,Two year,66.12,137.74,Yes
CUST-02712,Male,21,35,No,One year,25.88,925.19,No
CUST-02713,Female,36,42,Fiber optic,One year,65.33,2757.5,No
CUST-02714,Female,59,14,Fiber optic,One year,79.19,1124.84,No
CUST-02715,Female,47,40,DSL,One year,55.33,2230.69,No
CUST-02716,Male,48,35,DSL,Two year,58.39,2026.35,No
CUST-02717,Female,52,32,No,One year,29.58,929.89,No
CUST-02718,Male,74,4,Fiber optic,Month-to-month,68.97,276.11,Yes
CUST-02719,Male,38,13,DSL,One year,61.76,782.97,No
CUST-02720,Female,48,67,Fiber optic,Month-to-month,71.83,4815.27,No
CUST-02721,Female,36,46,DSL,One year,54.26,2480.62,No
CUST-02722,Male,48,53,Fiber optic,One year,68.71,3645.44,No
CUST-02723,Female,70,3,DSL,Two year,60.77,171.03,Yes
CUST-02724,Male,49,8,Fiber optic,One year,79.49,625.75,No
CUST-02725,Male,19,52,Fiber optic,Month-to-month,83.03,4305.18,Yes
CUST-02726,Female,69,59,DSL,Month-to-month,46.07,2726.17,Yes
CUST-02727,Female,27,45,No,Month-to-month,21.31,948.03,No
CUST-02728,Male,19,53,No,Month-to-month,18.54,974.54,No
CUST-02729,Male,19,36,DSL,Month-to-month,54.8,1975.87,No
CUST-02730,Male,41,22,No,Month-to-month,23.99,533.1,Yes
CUST-02731,Male,34,26,Fiber optic,Month-to-month,81.69,2119.48,Yes
CUST-02732,Female,49,69,Fiber optic,Two year,79.04,5447.9,No
CUST-02733,Female,33,65,No,Month-to-month,19.15,1252.67,No
CUST-02734,Female,33,60,Fiber optic,Month-to-month,80.89,4836.78,Yes
CUST-02735,Female,63,50,Fiber optic,Month-to-month,74.35,3698.95,No
CUST-02736,Female,56,49,No,One year,18.73,903.29,No
CUST-02737,Male,70,18,Fiber optic,Month-to-month,72.56,1309.58,No
CUST-02738,Female,48,0,Fiber optic,One year,77.59,0.0,Yes
CUST-02739,Female,60,39,DSL,Month-to-month,53.43,2077.09,Yes
CUST-02740,Female,41,31,Fiber optic,One year,83.26,2573.4,Yes
CUST-02741,Female,18,21,Fiber optic,Two year,65.43,1386.5,No
CUST-02742,Female,28,65,Fiber optic,Month-to-month,73.7,4786.43,Yes
CUST-02743,Male,72,39,Fiber optic,Month-to-month,72.46,2819.62,Yes
CUST-02744,Male,38,37,DSL,Month-to-month,64.42,2398.46,No
CUST-02745,Male,21,47,DSL,One year,55.14,2588.38,No
CUST-02746,Female,24,54,Fiber optic,Month-to-month,73.02,3923.95,No
CUST-02747,Male,43,54,Fiber optic,One year,82.73,4486.13,Yes
CUST-02748,Male,64,50,Fiber optic,One year,84.45,4232.5,No
CUST-02749,Female,67,59,Fiber optic,One year,84.2,4986.51,No
CUST-02750,Female,29,7,No,Month-to-month,31.03,215.56,Yes
CUST-02751,Female,48,67,DSL,Month-to-month,47.95,3227.96,Yes
CUST-02752,Male,34,71,No,One year,19.72,1388.51,No
CUST-02753,Male,50,8,DSL,Two year,58.69,483.38,No
CUST-02754,Female,28,1,Fiber optic,Two year,71.89,70.73,No
CUST-02755,Female,45,69,Fiber optic,Two year,83.26,5751.45,No
CUST-02756,Male,49,58,Fiber optic,One year,80.26,4638.98,No
CUST-02757,Male,18,18,DSL,One year,47.67,869.0,No
CUST-02758,Female,64,27,DSL,One year,59.61,1606.38,No
CUST-02759,Female,45,71,Fiber optic,Month-to-month,74.77,5318.02,Yes
CUST-02760,Male,70,13,Fiber optic,One year,77.17,1013.93,Yes
CUST-02761,Female,59,23,No,Month-to-month,31.46,728.11,No
CUST-02762,Male,24,43,DSL,Month-to-month,57.91,2475.72,Yes
CUST-02763,Male,19,55,No,One year,23.71,1297.52,No
CUST-02764,Male,59,50,DSL,Month-to-month,50.7,2530.44,Yes
CUST-02765,Male,41,31,DSL,Month-to-month,64.17,1986.15,No
CUST-02766,Female,21,49,DSL,Month-to-month,61.68,3021.14,No
CUST-02767,Female,61,40,No,Two year,17.03,695.62,No
CUST-02768,Male,36,65,Fiber optic,One year,71.38,4642.72,No
CUST-02769,Male,43,24,DSL,One year,54.72,1331.74,No
CUST-02770,Male,28,60,DSL,Month-to-month,51.06,3053.89,No
CUST-02771,Male,57,65,DSL,Month-to-month,61.05,3966.15,No
CUST-02772,Male,67,41,Fiber optic,Month-to-month,71.7,2941.15,No
CUST-02773,Female,60,64,DSL,Month-to-month,64.61,4136.61,No
CUST-02774,Female,28,35,Fiber optic,One year,68.01,2373.76,No
CUST-02775,Female,62,8,Fiber optic,Month-to-month,68.95,564.13,Yes
CUST-02776,Female,20,35,No,Month-to-month,15.97,550.25,No
CUST-02777,Male,29,37,Fiber optic,Month-to-month,72.34,2692.22,Yes
CUST-02778,Male,20,32,DSL,Month-to-month,51.75,1647.82,No
CUST-02779,Male,59,41,No,Month-to-month,18.57,755.83,No
CUST-02780,Male,44,60,Fiber optic,One year,77.72,4667.01,Yes
CUST-02781,Male,66,45,Fiber optic,One year,79.77,3579.76,Yes
CUST-02782,Female,71,60,No,Two year,29.54,1777.46,No
CUST-02783,Male,19,17,DSL,One year,64.44,1102.99,No
CUST-02784,Female,66,69,Fiber optic,Month-to-month,81.7,5646.49,Yes
CUST-02785,Female,33,14,DSL,One year,46.53,646.34,No
CUST-02786,Female,19,47,DSL,One year,57.76,2729.83,No
CUST-02787,Female,71,71,DSL,Month-to-month,46.58,3323.94,No
CUST-02788,Male,47,12,DSL,One year,45.45,563.39,No
CUST-02789,Female,37,42,Fiber optic,Two year,82.66,3485.13,Yes
CUST-02790,Female,55,59,No,Month-to-month,18.83,1101.58,No
CUST-02791,Female,45,56,Fiber optic,One year,82.08,4586.5,No
CUST-02792,Male,42,70,Fiber optic,Two year,74.46,5222.51,No
CUST-02793,Male,49,16,Fiber optic,One year,80.57,1280.13,No
CUST-02794,Male,27,49,No,One year,33.19,1633.68,No
CUST-02795,Female,59,31,No,Month-to-month,15.37,473.18,No
CUST-02796,Female,57,21,No,Month-to-month,26.98,585.65,Yes
CUST-02797,Male,50,54,No,One year,15.36,822.5,No
CUST-02798,Female,30,56,DSL,One year,59.24,3330.56,No
CUST-02799,Male,73,12,Fiber optic,Two year,71.58,854.46,Yes
CUST-02800,Male,58,46,Fiber optic,Month-to-month,71.81,3297.2,Yes
CUST-02801,Female,71,61,Fiber optic,Month-to-month,79.85,4859.36,No
CUST-02802,Female,59,53,Fiber optic,Month-to-month,70.11,3697.32,No
CUST-02803,Female,64,28,DSL,Month-to-month,57.63,1616.03,Yes
CUST-02804,Female,54,21,DSL,Month-to-month,64.7,1353.41,Yes
CUST-02805,Male,71,64,No,Month-to-month,28.49,1804.54,Yes
CUST-02806,Male,33,28,Fiber optic,Month-to-month,72.03,2014.17,Yes
CUST-02807,Male,62,47,DSL,Month-to-month,64.47,3032.21,Yes
CUST-02808,Male,39,4,DSL,Month-to-month,63.42,238.96,No
CUST-02809,Male,74,34,Fiber optic,Two year,66.94,2264.68,No
CUST-02810,Female,37,70,Fiber optic,One year,68.57,4786.44,No
CUST-02811,Male,67,45,Fiber optic,Month-to-month,73.02,3282.35,Yes
CUST-02812,Male,60,34,DSL,Two year,56.98,1930.27,No
CUST-02813,Male,44,44,DSL,One year,62.7,2777.0,No
CUST-02814,Female,58,12,Fiber optic,Two year,75.71,904.24,No
CUST-02815,Female,33,9,Fiber optic,Month-to-month,74.28,681.55,No
CUST-02816,Female,51,65,DSL,Month-to-month,48.55,3147.45,No
CUST-02817,Female,49,69,DSL,Two year,54.28,3732.24,No
CUST-02818,Male,43,71,Fiber optic,Month-to-month,78.06,5561.38,No
CUST-02819,Male,42,24,Fiber optic,Two year,77.38,1842.6,No
CUST-02820,Female,19,43,DSL,Two year,56.99,2459.91,No
CUST-02821,Female,29,59,Fiber optic,Two year,70.0,4132.7,No
CUST-02822,Male,57,46,No,Month-to-month,22.41,1040.39,No
CUST-02823,Male,26,39,No,Month-to-month,26.04,1030.14,Yes
CUST-02824,Female,29,6,Fiber optic,Month-to-month,72.38,449.27,No
CUST-02825,Female,43,45,Fiber optic,Two year,83.43,3747.16,No
CUST-02826,Female,26,22,DSL,Month-to-month,49.14,1079.53,No
CUST-02827,Female,27,45,Fiber optic,One year,84.79,3827.61,No
CUST-02828,Male,49,12,Fiber optic,Month-to-month,67.22,810.84,No
CUST-02829,Male,74,20,Fiber optic,Month-to-month,68.19,1362.2,Yes
CUST-02830,Male,51,0,Fiber optic,Month-to-month,65.65,0.0,No
CUST-02831,Female,65,18,Fiber optic,One year,84.91,1542.88,No
CUST-02832,Female,37,59,No,Two year,20.2,1200.47,No
CUST-02833,Male,56,32,DSL,Month-to-month,57.94,1855.5,No
CUST-02834,Male,19,3,DSL,Two year,59.52,170.28,No
CUST-02835,Male,18,2,Fiber optic,One year,80.38,155.29,Yes
CUST-02836,Male,68,51,DSL,One year,57.99,2954.77,No
CUST-02837,Female,53,27,Fiber optic,One year,70.25,1909.76,Yes
CUST-02838,Male,41,69,DSL,Month-to-month,48.38,3334.67,No
CUST-02839,Male,71,69,Fiber optic,Month-to-month,80.91,5571.27,No
CUST-02840,Male,44,54,Fiber optic,One year,66.48,3605.96,No
CUST-02841,Male,19,56,DSL,Month-to-month,50.2,2803.01,No
CUST-02842,Male,48,15,DSL,Month-to-month,58.99,887.6,No
CUST-02843,Male,74,23,DSL,Month-to-month,47.96,1094.63,Yes
CUST-02844,Male,31,68,Fiber optic,One year,72.25,4904.95,Yes
CUST-02845,Female,19,40,Fiber optic,Month-to-month,77.68,3106.13,Yes
CUST-02846,Female,46,46,Fiber optic,One year,79.87,3682.04,No
CUST-02847,Female,32,68,Fiber optic,Month-to-month,72.68,4948.02,Yes
CUST-02848,Female,29,30,Fiber optic,Two year,71.06,2135.14,No
CUST-02849,Male,54,29,DSL,Month-to-month,59.91,1757.21,No
CUST-02850,Female,45,17,Fiber optic,One year,68.41,1156.71,No
CUST-02851,Female,37,43,DSL,One year,51.29,2200.27,No
CUST-02852,Male,56,26,No,One year,18.38,478.95,No
CUST-02853,Male,41,25,Fiber optic,Month-to-month,65.28,1649.99,Yes
CUST-02854,Female,38,59,Fiber optic,One year,69.49,4090.82,No
CUST-02855,Female,27,17,Fiber optic,Month-to-month,78.0,1320.26,No
CUST-02856,Male,63,55,No,Month-to-month,33.13,1835.53,No
CUST-02857,Female,31,30,No,One year,25.48,753.61,No
CUST-02858,Male,54,58,Fiber optic,One year,72.97,4216.2,Yes
CUST-02859,Male,35,1,DSL,One year,56.07,57.46,No
CUST-02860,Male,41,38,No,Two year,34.41,1289.77,No
CUST-02861,Male,31,60,DSL,Month-to-month,50.12,3016.86,No
CUST-02862,Female,51,62,No,Two year,19.9,1241.49,No
CUST-02863,Male,29,17,Fiber optic,Month-to-month,77.18,1314.19,Yes
CUST-02864,Male,39,16,No,One year,31.61,488.37,No
CUST-02865,Female,73,38,No,One year,16.22,605.36,No
CUST-02866,Male,23,70,DSL,Month-to-month,54.29,3801.46,No
CUST-02867,Female,53,53,Fiber optic,Month-to-month,77.68,4104.8,Yes
CUST-02868,Female,62,34,DSL,One year,48.95,1665.92,No
CUST-02869,Female,53,10,DSL,Month-to-month,56.39,567.13,Yes
CUST-02870,Male,39,60,Fiber optic,Month-to-month,82.73,4974.92,No
CUST-02871,Female,31,43,DSL,Month-to-month,57.29,,No
CUST-02872,Female,33,67,Fiber optic,One year,77.03,5160.52,No
CUST-02873,Male,53,24,No,Month-to-month,25.28,624.87,No
CUST-02874,Female,73,47,Fiber optic,Month-to-month,69.98,3280.09,Yes
CUST-02875,Female,42,31,DSL,Month-to-month,53.8,1686.92,No
CUST-02876,Female,49,3,No,Month-to-month,21.38,83.13,Yes
CUST-02877,Female,50,37,No,Two year,16.31,600.79,No
CUST-02878,Female,62,62,Fiber optic,Two year,73.86,4585.08,No
CUST-02879,Male,53,46,Fiber optic,Month-to-month,80.58,3717.0,No
CUST-02880,Female,37,0,No,One year,21.4,0.0,Yes
CUST-02881,Female,35,2,DSL,One year,51.0,106.38,Yes
CUST-02882,Male,55,61,No,One year,18.13,1116.45,No
CUST-02883,Male,20,63,No,One year,27.2,1700.04,No
CUST-02884,Male,40,16,No,Month-to-month,28.07,460.67,Yes
CUST-02885,Female,49,61,DSL,Month-to-month,63.66,3881.95,No
CUST-02886,Male,62,34,No,Month-to-month,17.9,601.94,No
CUST-02887,Female,33,12,Fiber optic,Month-to-month,73.99,884.94,Yes
CUST-02888,Female,22,34,Fiber optic,One year,80.24,2724.47,No
CUST-02889,Male,21,42,No,Month-to-month,31.11,1325.51,Yes
CUST-02890,Male,38,1,DSL,Month-to-month,59.09,47.43,Yes
CUST-02891,Female,57,55,Fiber optic,Month-to-month,72.47,3978.7,Yes
CUST-02892,Male,68,50,No,One year,26.2,1297.95,No
CUST-02893,Female,31,53,No,Two year,32.13,1687.06,No
CUST-02894,Male,56,15,No,One year,24.59,377.76,No
CUST-02895,Male,48,17,DSL,Month-to-month,45.92,787.02,No
CUST-02896,Male,31,6,Fiber optic,One year,74.74,439.65,No
CUST-02897,Female,23,44,DSL,Month-to-month,47.03,2074.85,No
CUST-02898,Male,29,35,Fiber optic,Month-to-month,83.47,2905.97,No
CUST-02899,Female,33,40,DSL,Month-to-month,51.49,2070.65,Yes
CUST-02900,Female,34,41,Fiber optic,One year,68.01,2780.3,Yes
CUST-02901,Female,62,6,Fiber optic,One year,69.9,422.34,No
CUST-02902,Female,40,14,No,Two year,25.62,350.34,No
CUST-02903,Male,31,59,Fiber optic,One year,66.36,3926.68,No
CUST-02904,Female,24,39,Fiber optic,Month-to-month,82.07,3216.88,No
CUST-02905,Female,63,36,Fiber optic,Month-to-month,68.68,2471.31,Yes
CUST-02906,Male,49,65,Fiber optic,Month-to-month,78.55,5114.13,No
CUST-02907,Female,32,54,Fiber optic,One year,65.46,3519.76,No
CUST-02908,Male,61,55,DSL,One year,54.73,2991.91,No
CUST-02909,Female,34,43,Fiber optic,Two year,75.25,3216.19,Yes
CUST-02910,Male,58,56,No,One year,25.08,1416.65,No
CUST-02911,Female,71,5,DSL,Two year,56.5,287.86,No
CUST-02912,Male,64,31,DSL,One year,64.48,2010.24,No
CUST-02913,Female,61,17,Fiber optic,Two year,81.93,1376.25,No
CUST-02914,Female,51,67,No,One year,34.86,2345.63,No
CUST-02915,Male,22,72,DSL,One year,50.54,3636.74,No
CUST-02916,Male,62,6,No,One year,28.01,150.97,No
CUST-02917,Male,44,7,No,One year,25.55,186.58,No
CUST-02918,Male,69,63,DSL,Month-to-month,45.43,,No
CUST-02919,Female,40,6,DSL,Month-to-month,45.38,261.27,Yes
CUST-02920,Female,57,40,Fiber optic,Month-to-month,69.46,2785.29,No
CUST-02921,Male,31,39,No,Month-to-month,28.31,1114.81,No
CUST-02922,Female,32,2,Fiber optic,One year,82.61,179.9,No
CUST-02923,Male,60,16,Fiber optic,Month-to-month,69.12,1093.23,No
CUST-02924,Male,50,65,DSL,Month-to-month,61.89,4034.29,No
CUST-02925,Female,70,51,Fiber optic,Month-to-month,71.55,3641.62,Yes
CUST-02926,Female,48,21,Fiber optic,One year,71.06,1489.2,No
CUST-02927,Female,52,3,DSL,Month-to-month,49.34,142.25,No
CUST-02928,Female,34,5,Fiber optic,Month-to-month,73.79,382.33,Yes
CUST-02929,Female,45,37,DSL,Month-to-month,59.88,2225.11,No
